Unnamed: 0.1,Unnamed: 0,RA_ICRS,DE_ICRS,Source,Plx,PM,pmRA,pmDE,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,GRVSmag,e_GRVSmag,BP-RP,BP-G,G-RP,pscol,Teff,Dist,Rad,Lum-Flame,Mass-Flame,Age-Flame,z-Flame,SpType-ELS
139360,39360,4.80014024474,63.11948352257,431395934086408448,0.225,2.089,-2.076,-0.232,16.73642,0.002809,17.180836,0.005938,16.110287,0.004519,,,1.070549,0.444416,0.626133,,9653.5,4588.089,1.8382,28.719164,2.219,0.268,0.5292433,B      
113955,13955,69.58454241086,43.15116239992,204343862363230848,0.3187,1.1,0.026,-1.1,14.79356,0.002768,15.096301,0.003018,14.316324,0.003942,,,0.779977,0.302741,0.477236,,10307.7,2710.3425,1.9891,42.214115,2.44,0.235,0.59687054,B      
116203,16203,75.09903349978,46.16397899648,206897752997921408,0.2172,0.619,-0.014,-0.619,13.972196,0.002765,14.269082,0.002949,13.498853,0.003825,,,0.770229,0.296886,0.473343,,15001.8,4645.3164,4.0388,544.76746,4.555,,0.72745997,B      
73230,73230,352.4611975959,71.04816970339,2227234288678979840,1.0633,4.462,-4.445,-0.388,11.136784,0.00277,11.515337,0.002961,10.577368,0.003831,10.326635,0.010019,0.937969,0.378553,0.559416,,8218.4,937.2479,4.7119,86.89644,2.639,0.5,0.3467864,A      
9602,9602,63.95803883298,51.0684793919,271477465377185664,0.3693,0.519,-0.475,-0.209,14.584452,0.002785,15.104387,0.003056,13.84984,0.003841,13.493667,0.065807,1.254547,0.519936,0.734612,,7127.2,5051.2095,7.2092,114.120384,2.849,0.413,0.23222542,A      
6344,6344,62.65020753907,38.2634180406,226037978395326592,0.8779,4.647,0.682,-4.596,13.188042,0.002806,13.831099,0.003005,12.251692,0.003836,11.899141,0.019133,1.579407,0.643057,0.93635,,11342.9,733.3884,2.1078,135.45299,3.093,0.232,0.828014,A      
65346,65346,316.96896391061,46.51938284759,2164339887136102272,0.4355,5.926,-3.823,-4.528,13.958457,0.002772,14.261621,0.003116,13.490879,0.003883,13.084899,0.127872,0.770741,0.303164,0.467578,,7042.0,1862.496,2.3578,15.570882,1.802,1.266,0.40854412,A      
130166,30166,21.39514794339,57.41634001028,413006121074222720,0.3437,1.63,-1.395,-0.844,13.74467,0.002761,14.048984,0.00284,13.264507,0.003799,,,0.784476,0.304314,0.480163,,15003.5,2716.9644,2.6457,309.92468,4.188,,0.9690617,B      
126746,26746,63.10731523999,53.16022045326,275162199423029760,0.1181,0.243,0.194,0.146,14.713008,0.002763,15.093809,0.002931,14.142272,0.003837,,,0.951537,0.380801,0.570736,,12731.8,4590.9106,3.5716,381.87894,3.972,,0.5432591,B      
173784,73784,13.99730168412,63.22856302295,523712648340056576,0.4274,2.634,-2.56,-0.623,14.629371,0.002767,14.921047,0.002941,14.163957,0.003868,,,0.757091,0.291677,0.465414,,9893.5,1811.2283,1.4642,25.798723,2.198,,0.40445352,B      
126411,26411,72.10424242516,54.8649770246,274193568335006848,0.4438,0.818,-0.75,0.325,14.38663,0.00279,14.910584,0.005282,13.543603,0.004857,,,1.366982,0.523954,0.843027,,15546.6,4787.563,5.6617,280.68704,4.133,,0.99001604,B      
111110,11110,77.31161638754,40.34174492088,200974679560257664,0.2267,0.842,0.604,-0.587,13.773178,0.002781,13.947854,0.002951,13.449228,0.003934,,,0.498626,0.174676,0.32395,,15002.7,6847.1865,5.2318,371.10385,4.294,,0.542209,B      
60980,60980,302.62395700247,40.65440413121,2074483364502942720,0.7518,4.58,-0.093,-4.579,13.73138,0.002764,14.078342,0.002911,13.212991,0.003836,12.977062,0.052457,0.865352,0.346963,0.518389,,7851.6,1211.427,1.7203,11.186153,1.73,0.816,0.58172876,A      
63379,63379,288.83142831316,43.82030612003,2103055685956641152,1.0653,0.726,-0.641,-0.34,11.478422,0.002774,11.559779,0.00289,11.331043,0.003792,11.273083,0.022505,0.228736,0.081357,0.147379,,8501.9,952.1522,2.1079,18.86719,1.961,0.602,0.6576662,A      
179793,79793,132.27006471624,80.43302338083,1144426475909136512,0.3832,3.793,3.77,-0.411,16.315968,0.002873,16.199814,0.003962,16.56952,0.006807,,,-0.369707,-0.116154,-0.253553,,17620.1,15845.741,1.7915,307.89697,,,1.397187,B      
97043,97043,102.64841777751,-1.009941795,3113120153030740992,0.4978,1.666,-0.438,-1.607,13.585098,0.002766,13.957976,0.002964,13.034935,0.003811,12.826737,0.086272,0.923041,0.372878,0.550163,,8012.9,2165.375,3.493,32.588406,2.153,0.743,0.34175378,A      
22165,22165,28.7145568955,55.42610296534,504697866044501760,1.2614,8.639,7.208,-4.762,11.31593,0.002795,11.428127,0.002838,11.104279,0.003792,11.014652,0.016525,0.323849,0.112197,0.211652,,9178.7,958.1613,2.4517,25.188496,2.128,0.4,0.6284564,A      
51261,51261,345.55709772281,55.65066686435,2008927045265169664,0.4335,2.524,-0.842,-2.38,13.246481,0.00276,13.597218,0.002848,12.727024,0.003794,12.520618,0.037021,0.870194,0.350737,0.519457,,6879.6,2565.5552,4.8245,35.754333,2.157,0.882,0.34846434,A      
73452,73452,333.34973052215,72.76984330812,2230853434279144064,1.6229,9.528,-5.081,-8.059,11.382381,0.002864,11.605742,0.002897,10.987176,0.003797,10.808647,0.012993,0.618567,0.223361,0.395206,,7620.6,583.2588,2.0389,13.198356,1.764,0.999,0.4919169,A      
90927,90927,111.64012477868,-5.09471811022,3058669004327689344,0.9964,1.166,-1.161,0.108,11.629606,0.002794,11.762571,0.003019,11.38415,0.003846,11.289278,0.019968,0.378422,0.132965,0.245457,,7722.6,855.5168,2.178,16.311161,1.83,1.112,0.28903493,A      
27171,27171,12.73599590326,77.9534657182,563493460060626816,8.8174,76.555,75.324,-13.669,6.708757,0.002771,6.830209,0.002961,6.472403,0.003857,6.392998,0.005068,0.357806,0.121451,0.236355,,7315.2,112.3038,2.7517,19.966986,1.912,1.072,0.42482615,A      
74435,74435,310.17845597937,72.08831660325,2275175327812562560,1.4722,6.796,-4.036,-5.469,12.336744,0.00276,12.665081,0.002866,11.837209,0.003792,11.636612,0.028407,0.827872,0.328337,0.499536,,8765.5,659.9937,1.6506,15.756469,1.929,0.339,0.7479328,A      
140119,40119,0.30322932306,63.84643739693,431630920341018880,0.2748,3.72,-3.441,-1.413,15.140184,0.002773,15.455314,0.003343,14.644593,0.003927,,,0.81072,0.315129,0.495591,,9981.9,3806.6235,2.5086,43.829422,2.428,0.311,0.48591602,B      
116270,16270,75.51715656373,47.0654313617,207017531045481472,0.1876,1.052,0.935,-0.482,15.171639,0.002773,15.821749,0.004085,14.372005,0.003943,,,1.449743,0.650109,0.799634,,9705.2,4521.0356,5.0125,208.3184,3.287,0.284,0.38400635,B      
48697,48697,347.82624037437,54.06580007982,1996377593196064000,0.5036,1.916,0.323,-1.888,12.038481,0.002762,12.209792,0.002859,11.739935,0.003809,11.589273,0.020449,0.469857,0.171311,0.298546,,8899.2,1669.7373,3.567,92.80416,2.734,0.435,0.4586258,A      
120618,20618,55.60643406256,49.94082890784,249628313906370688,0.3619,2.086,0.525,-2.019,12.937029,0.002764,13.166724,0.00285,12.549118,0.003809,,,0.617606,0.229695,0.387911,,11798.1,3164.942,4.3859,223.08139,3.474,,0.46789634,B      
92568,92568,119.49109013165,-2.98615506608,3081107219149012096,1.2298,4.012,-3.172,-2.457,11.354354,0.002789,11.496295,0.002939,11.099435,0.003807,10.983317,0.011011,0.39686,0.141941,0.254919,,7298.0,711.5529,2.0945,13.865865,1.765,1.189,0.4556333,A      
145149,45149,36.54937315418,56.92000998861,457641654595836288,0.8428,2.429,-1.481,-1.926,13.8223,0.00345,14.029698,0.002865,13.375376,0.003836,,,0.654323,0.207398,0.446924,,10391.9,2138.4429,2.2359,52.347927,2.55,0.255,0.56064737,B      
34613,34613,235.13698630663,61.88084036388,1639528968394166144,4.7534,30.595,-24.0,18.975,8.051693,0.002772,8.147979,0.002868,7.851659,0.003843,7.772717,0.00503,0.296319,0.096286,0.200034,,7613.6,204.5452,2.5111,20.098413,1.926,0.976,0.45127174,A      
18659,18659,37.95499494451,50.54960800947,450868319365106048,2.4422,7.31,5.637,-4.654,10.945516,0.002772,11.122317,0.002963,10.635078,0.003826,10.503004,0.007696,0.487239,0.176802,0.310437,,7963.3,425.4764,1.5839,8.294252,1.667,0.298,0.5718908,A      
110571,10571,76.60551954675,39.67187048151,200556319686041600,0.163,0.627,0.336,-0.529,15.968648,0.003622,16.263079,0.008835,15.476437,0.00785,,,0.786642,0.294431,0.492211,,10409.4,3911.5344,1.6705,34.280125,2.367,,0.7115478,B      
167480,67480,25.78621725906,64.76625753019,513029381046835968,0.1336,1.311,-1.227,0.463,15.802307,0.002778,16.358126,0.003599,15.067818,0.003971,,,1.290308,0.555819,0.734489,,10580.1,4642.818,3.2361,123.99967,3.002,0.285,0.469607,B      
98953,98953,102.02982444981,1.05655041428,3125669188473537280,0.5372,1.076,-1.017,-0.351,14.675351,0.002817,15.005019,0.003203,14.10784,0.003975,13.676914,0.103817,0.89718,0.329668,0.567512,,7308.3,3457.9377,3.4117,8.016666,1.605,0.912,0.34304747,A      
30987,30987,94.53021308221,37.47314844253,955149496261863936,0.6394,4.424,1.892,-4.0,12.262732,0.002772,12.383642,0.002852,12.048201,0.003813,11.996871,0.018532,0.335442,0.120911,0.214531,,8762.0,1372.4227,2.344,35.756657,2.234,0.579,0.5944724,A      
134579,34579,10.92046338452,62.91279289461,427809979989222016,0.3326,3.136,-3.058,-0.695,13.777843,0.002765,14.161668,0.002907,13.206201,0.003813,,,0.955467,0.383825,0.571642,,13299.5,3100.9338,3.6376,420.935,4.374,,0.502293,B      
72440,72440,321.51062482127,63.71590477063,2217294119449511168,0.5095,1.061,-0.548,-0.909,13.431253,0.002764,13.866593,0.003052,12.817951,0.00383,12.614417,0.056675,1.048642,0.435341,0.613301,,6768.9,1592.7155,3.2763,32.706696,2.131,0.89,0.3785149,A      
122248,22248,74.24879068294,46.59290096122,254643525738750208,0.1744,1.407,1.379,-0.277,16.621462,0.002818,17.139435,0.005175,15.921049,0.005708,,,1.218386,0.517973,0.700413,,9802.9,3707.945,1.7446,25.057606,2.204,,0.6695716,B      
141469,41469,43.41112111115,52.6882129993,441159734774238592,0.4487,1.83,-0.223,-1.817,12.119603,0.002768,12.290724,0.002844,11.819292,0.003792,,,0.471432,0.171121,0.300311,,15450.6,2593.1274,4.0572,558.8528,4.656,,0.7358974,B      
50633,50633,332.35958236298,54.132511229,2005441559058492416,0.8756,2.763,2.684,-0.655,12.362131,0.002789,12.613578,0.003194,11.95565,0.003948,11.783844,0.028709,0.657928,0.251447,0.406481,,7186.1,1037.3628,2.4558,18.28168,1.88,1.067,0.33680964,A      
48461,48461,358.7867162211,56.7908327929,1995053235747608576,1.3601,3.154,-1.24,-2.9,11.793761,0.002763,12.032146,0.002878,11.403461,0.003796,11.255347,0.011113,0.628684,0.238384,0.3903,,7459.6,738.273,2.144,12.058984,1.729,1.105,0.48963678,A      
58705,58705,305.465399444,37.50460800833,2060971328652964736,0.5131,3.032,-1.622,-2.561,15.52385,0.002798,16.92393,0.004973,14.370912,0.003986,13.78566,0.090182,2.553018,1.40008,1.152938,,8566.8,2073.0378,4.9117,88.34543,2.652,0.497,0.35733843,A      
185627,85627,297.67480746259,20.30808876838,1826312766820666496,1.1061,6.016,-0.329,-6.007,8.97664,0.002772,9.079515,0.002881,8.750903,0.003819,,,0.328611,0.102875,0.225737,,17693.8,984.0684,5.3938,2102.592,6.347,,0.7629624,B      
4559,4559,72.83042106683,37.58379623525,198604583465906944,3.257,10.165,7.156,-7.22,10.793842,0.002764,11.155133,0.002822,10.258087,0.003793,10.04148,0.007062,0.897046,0.361291,0.535755,1.5484,6958.8,300.1173,1.8193,6.7621922,1.511,1.482,0.4848498,A      
123322,23322,74.29953950026,49.04184203296,256229536902398720,0.0816,1.096,0.139,-1.087,15.647691,0.002781,15.957495,0.003618,15.164125,0.004216,,,0.793369,0.309804,0.483565,,10277.2,3686.9263,1.8443,38.858646,2.406,0.212,0.6909731,B      
52571,52571,293.58485830497,21.15802861827,2018246986864844800,0.6038,3.106,-0.683,-3.03,14.793215,0.002767,15.544826,0.003217,13.932858,0.003875,13.450604,0.128025,1.611968,0.751611,0.860357,,8993.0,1409.9332,2.2109,37.110706,2.267,0.531,0.4889991,A      
149228,49228,42.63376494569,58.38962418959,461038527047145088,0.2856,2.873,-2.547,1.329,15.821702,0.002782,16.340572,0.004312,15.12226,0.00418,,,1.218312,0.51887,0.699442,,9705.3,4497.812,3.0895,77.13906,2.67,0.388,0.44338754,B      
36242,36242,304.66286214599,17.26592760078,1809157632303320320,0.784,6.888,-4.687,-5.047,12.214285,0.002778,12.335621,0.002925,11.998424,0.003854,11.905046,0.045775,0.337197,0.121336,0.215861,,7924.7,1399.8898,2.5753,18.104664,1.902,0.865,0.43994132,A      
116450,16450,79.9128845003,43.01115274591,207282852649829760,0.1408,1.607,-0.735,-1.429,16.236229,0.003103,16.702282,0.007075,15.584322,0.008699,,,1.11796,0.466053,0.651907,,9884.8,3995.1575,2.0391,37.17918,2.35,0.293,0.51195323,B      
38871,38871,319.04476421543,23.48428207373,1840300989922870144,0.7721,13.112,-10.355,-8.043,11.943423,0.002766,12.022904,0.002879,11.796065,0.003805,11.692146,0.020553,0.226839,0.079481,0.147358,,9345.3,1160.1627,2.0355,32.62505,2.244,0.417,0.74564135,A      
91980,91980,121.34467492815,-7.47384036726,3063878421698203648,0.8782,9.873,-1.634,9.737,11.27995,0.002891,11.406722,0.003211,11.023888,0.004155,10.893115,0.009815,0.382834,0.126772,0.256063,,10064.4,827.7435,2.2073,80.69662,2.721,0.346,0.6531836,A      
127480,27480,65.32987894006,56.09954750856,276649911671168256,0.1774,0.402,0.313,-0.252,15.20048,0.002767,15.651878,0.003105,14.560736,0.003918,,,1.091143,0.451399,0.639744,,10658.9,5094.763,3.9573,192.22403,3.29,0.252,0.44377637,B      
83954,83954,115.33315173356,-14.90637008674,3029205253801429248,0.6455,3.927,-3.912,0.348,10.599487,0.002767,10.729908,0.002827,10.34934,0.003793,10.217484,0.00891,0.380569,0.130421,0.250148,,8537.4,2008.378,8.6577,220.00027,3.281,0.291,0.27973068,A      
156251,56251,82.9981874331,69.24749590765,484696856177807232,0.3066,14.887,3.804,-14.393,15.853354,0.002777,16.05287,0.003288,15.49739,0.004122,,,0.55548,0.199515,0.355965,,18273.9,7247.3413,1.9578,70.7199,,,1.4436946,B      
118528,18528,60.88031212751,42.18205900263,230680357007246848,3.5402,4.221,-3.958,1.466,7.98076,0.002798,7.956667,0.005199,7.683844,0.005182,,,0.272823,-0.024093,0.296916,,11038.6,288.051,3.0953,119.20886,3.023,0.246,0.44548687,B      
34695,34695,264.61367919313,76.49151900373,1656882972732273280,0.5721,9.401,-3.81,8.594,12.050038,0.002766,12.130593,0.002857,11.89883,0.003817,11.824802,0.01273,0.231763,0.080555,0.151208,,8660.7,2309.0159,4.0907,37.89822,2.234,0.671,0.3550223,A      
126302,26302,69.82135548837,53.91106586628,273753832403322112,0.2321,0.394,0.289,-0.269,15.478206,0.002776,15.910502,0.00421,14.859866,0.003961,,,1.050635,0.432296,0.61834,,10072.0,3519.54,2.3989,48.438282,2.474,0.313,0.51782244,B      
150942,50942,41.76214323545,61.34720776909,464952513565002880,0.1199,1.023,-0.828,0.602,16.657547,0.002799,17.246983,0.005566,15.870061,0.004657,,,1.376922,0.589436,0.787486,,9715.8,5777.462,3.1345,98.01484,2.798,0.371,0.42047578,B      
44329,44329,323.57704370744,40.19187108031,1966054887871419776,1.4935,13.758,-8.422,-10.879,11.758855,0.002772,11.9866,0.0029,11.380187,0.003818,11.218904,0.013197,0.606413,0.227745,0.378668,,7232.4,704.3346,2.0952,8.863419,1.612,1.267,0.42271155,A      
50287,50287,332.78446148068,52.17789972455,2004209934233479296,0.7083,1.988,1.54,1.258,13.13395,0.002782,13.374463,0.002886,12.7354,0.003811,12.563737,0.022394,0.639063,0.240513,0.39855,,7456.0,1368.5262,2.1795,13.537345,1.766,1.088,0.4919909,A      
85366,85366,113.73110900123,-11.90360403201,3034071417387780096,0.799,3.78,-3.593,1.176,13.126971,0.002778,13.333717,0.002977,12.782701,0.003858,12.663311,0.056377,0.551017,0.206746,0.344271,,7167.9,1326.5411,2.0087,8.016924,1.59,1.101,0.46544197,A      
12567,12567,14.36710857545,43.75610907607,377190045185415168,0.9554,6.182,6.181,0.026,10.167816,0.002776,10.286927,0.002855,9.942822,0.003807,9.838954,0.006537,0.344105,0.119111,0.224994,,9352.9,881.1285,3.8363,141.50067,3.002,0.345,0.49523476,A      
100875,875,66.04849148074,29.51191113263,165055356963555328,0.5085,2.076,1.7,-1.19,13.858084,0.002781,14.081527,0.003318,13.488202,0.003917,,,0.593325,0.223443,0.369882,,9952.0,1989.7065,1.9619,28.747917,2.264,,0.545318,B      
127290,27290,60.3532981813,54.0277496486,276197771875724800,0.2167,0.361,0.117,-0.341,14.046319,0.002765,14.754162,0.002997,13.210032,0.003814,,,1.544129,0.707843,0.836287,,15016.2,4109.1353,6.6146,1858.2972,5.77,,0.5258367,B      
47517,47517,340.48697285942,49.20549268126,1988628514425316352,0.8901,3.204,-1.998,-2.505,11.45798,0.002776,11.554434,0.002844,11.280055,0.003789,11.200663,0.009224,0.274379,0.096454,0.177925,,9453.0,968.6299,2.2042,43.291977,2.369,0.435,0.6551698,A      
36230,36230,305.7690310582,16.50881123783,1808905058166449664,0.707,4.795,-1.612,-4.516,11.889294,0.002769,11.995521,0.002854,11.694412,0.003796,11.5968,0.015688,0.301108,0.106227,0.194881,,9174.0,1396.445,2.734,43.800953,2.352,0.494,0.5188695,A      
86945,86945,119.84326557584,-8.0877887697,3042756249274301568,1.0454,4.446,-4.158,1.576,10.709419,0.00277,10.780748,0.002848,10.566409,0.003789,10.483096,0.021493,0.214339,0.071329,0.14301,,8565.2,785.986,2.5163,44.643036,2.323,0.602,0.5212111,A      
30584,30584,101.83995573283,38.5594758784,944428300113242240,3.423,16.021,-2.212,-15.867,9.492523,0.002772,9.5835,0.002829,9.311482,0.003809,9.227469,0.007132,0.272017,0.090977,0.181041,,8398.4,293.3211,1.7294,13.401409,1.837,0.478,0.61483335,A      
10976,10976,40.94730487374,37.91864863365,333887222834950784,2.2343,12.746,-3.157,-12.349,10.756381,0.002772,10.889552,0.002899,10.515277,0.003805,10.405729,0.005523,0.374275,0.133171,0.241104,,7458.4,382.7249,1.4693,6.996649,1.541,1.152,0.25100094,A      
115025,15025,74.64307616991,43.98195974781,205376063265361792,0.884,1.595,0.023,-1.595,15.983598,0.003179,16.340355,0.004632,15.371762,0.004148,,,0.968593,0.356757,0.611836,,9853.6,4145.859,2.1572,38.48108,2.363,0.31,0.50284016,B      
76084,76084,16.57202796311,21.98770916982,2791295328660829312,3.7285,21.294,-16.218,-13.8,9.326663,0.002777,9.458447,0.002847,9.078806,0.003789,8.978498,0.007091,0.379641,0.131783,0.247857,,7593.7,273.6002,2.0012,11.4152155,1.719,1.001,0.49286163,A      
6921,6921,50.59860362004,40.88769371205,236332362169031168,1.3124,2.456,1.091,-2.201,11.846102,0.002773,11.973169,0.002852,11.616832,0.003821,11.503957,0.027534,0.356338,0.127068,0.22927,,8047.6,687.4863,1.5274,9.527458,1.701,0.53,0.44250846,A      
21853,21853,62.83184676025,69.74068803876,493973367062418560,1.6066,2.426,0.688,-2.327,12.752499,0.002796,13.053937,0.002883,11.943537,0.003818,11.67989,0.029663,1.1104,0.301438,0.808962,1.5329,6480.5,1991.7721,6.498,7.252098,1.545,1.265,0.31602246,A      
103314,3314,80.67998552399,37.66480841674,184497570107735296,0.1545,0.971,0.344,-0.908,16.495829,0.00315,17.039297,0.01453,15.804026,0.011716,,,1.235272,0.543469,0.691803,,9894.7,3514.6106,1.7784,27.618103,2.243,,0.57801336,B      
60901,60901,301.68042272259,40.57049366957,2074162337149594240,0.941,1.727,-0.365,1.688,11.542419,0.002772,11.657561,0.002849,11.335087,0.003811,11.265787,0.017325,0.322474,0.115142,0.207333,,9468.4,1011.1306,2.2965,39.341274,2.33,0.42,0.6693222,A      
71246,71246,346.75147156822,63.76985678991,2207727268777162880,0.6799,0.929,-0.915,-0.159,14.968103,0.002768,15.646057,0.003191,14.156616,0.003884,13.834579,0.066771,1.489441,0.677954,0.811487,,8560.7,1855.2078,2.4201,18.189137,1.972,0.461,0.65817755,A      
142215,42215,57.37792648833,54.65956415545,444568010361335296,0.1511,1.205,-0.237,-1.181,17.605978,0.002915,18.61278,0.013369,16.600536,0.006327,,,2.012243,1.006802,1.005442,,9602.5,2855.311,1.7307,24.00441,2.15,0.212,0.48664477,B      
141524,41524,52.75948893939,49.42019972928,441533087691965696,0.2402,0.556,-0.49,-0.262,16.334866,0.002799,16.564512,0.004372,15.957006,0.00473,,,0.607507,0.229647,0.37786,,10172.0,5065.199,1.59,25.344257,2.228,,0.6883088,B      
182840,82840,296.52077479905,16.46106930241,1820667942844625152,0.391,3.892,-0.84,-3.8,13.262226,0.002877,13.370106,0.003594,13.066982,0.004549,,,0.303123,0.10788,0.195244,,11098.2,2720.7212,2.5056,68.10782,2.755,,0.8154692,B      
132417,32417,9.82688751289,58.67650852764,425339652237019648,0.3195,2.985,-2.777,-1.095,14.640185,0.002767,14.875718,0.002979,14.236846,0.003872,,,0.638872,0.235533,0.403339,,10318.3,4409.326,3.0833,43.236824,2.463,0.217,0.4719823,B      
26748,26748,38.58651641895,76.16587826667,548830682229470720,0.8313,3.916,2.887,-2.645,14.169583,0.005298,14.697186,0.014503,13.474972,0.014644,13.248904,0.072306,1.222215,0.527603,0.694612,,6603.7,1265.1335,2.1543,7.047876,1.519,1.585,0.5198529,A      
106301,6301,86.01148595948,37.69464417969,189754064618731904,0.218,0.815,0.272,0.768,16.529356,0.002817,16.913353,0.011722,15.871434,0.008893,,,1.041919,0.383997,0.657922,,9720.4,2999.039,1.3067,14.002769,,,0.6170279,B      
